year,month,rank,net_worth,full_name,age,gender,country_of_citizenship,city_of_residence,business_category,self_made,wealth_status
2021,4,2378,1.2 ,Jonas Kamprad,55.0,Male,Sweden,London,Finance & Investments,False,Increased
2021,4,2378,1.2 ,Mathias Kamprad,51.0,Male,Sweden,London,Finance & Investments,False,Increased
2021,4,2378,1.2 ,Peter Kamprad,57.0,Male,Sweden,Tervuren,Finance & Investments,False,Increased
2021,4,2378,1.2 ,Eugene Kaspersky,55.0,Male,Russia,Moscow,Technology,True,Decreased
2021,4,2378,1.2 ,Kim Dae-il,41.0,Male,South Korea,Anyang,Technology,True,Returned to List
2021,4,2378,1.2 ,Kim Jung-woong,46.0,Male,South Korea,Seoul,Fashion & Retail,True,Increased
2021,4,2378,1.2 ,Kazutoshi Kobayashi,58.0,Male,Japan,Tokyo,Fashion & Retail,False,
2021,4,2378,1.2 ,Masanori Kobayashi,47.0,Male,Japan,Tokyo,Fashion & Retail,False,
2021,4,2378,1.2 ,Takao Kobayashi,56.0,Male,Japan,Tokyo,Fashion & Retail,False,
2021,4,2378,1.2 ,Hakan Koc,36.0,Male,Germany,Berlin,Automotive,True,
2021,4,2378,1.2 ,Andrei Komarov,54.0,Male,Russia,Moscow,Manufacturing,True,Returned to List
2021,4,2378,1.2 ,Koo Bon-joon,69.0,Male,South Korea,Seoul,Technology,False,Returned to List
2021,4,2378,1.2 ,Koo Bon-neung,72.0,Male,South Korea,Seoul,Manufacturing,False,Returned to List
2021,4,2378,1.2 ,Koo Bon-sik,62.0,Male,South Korea,Seoul,Technology,False,Returned to List
2021,4,2378,1.2 ,Kwek Leng Peck,65.0,Male,Singapore,Singapore,Diversified,False,Decreased
2021,4,2378,1.2 ,Joe Lacob,65.0,Male,United States,Atherton,Sports,True,Remained Even
2021,4,2378,1.2 ,Guy Laliberté,61.0,Male,Canada,Montreal,Media & Entertainment,True,Increased
2021,4,2378,1.2 ,Lee Jay-hyun,61.0,Male,South Korea,Seoul,Diversified,False,Returned to List
2021,4,2378,1.2 ,Fengluan Li,59.0,Female,China,Ruzhou,Diversified,True,Decreased
2021,4,2378,1.2 ,Lin Jie & family,52.0,Female,China,Taizhou,Healthcare,True,
2021,4,2378,1.2 ,Liu Baolin,67.0,Male,China,Wuhan,Fashion & Retail,True,Returned to List
2021,4,2378,1.2 ,Liu Gexin & family,69.0,Male,China,Chengdu,Healthcare,True,Increased
2021,4,2378,1.2 ,Lou Guoqiang,64.0,Male,China,Ningbo,Manufacturing,True,
2021,4,2378,1.2 ,Lu Shenglin,40.0,Male,China,Dongguan,Manufacturing,True,
2021,4,2378,1.2 ,Lu Zhilin,38.0,Male,China,Dongguan,Manufacturing,True,
2021,4,2378,1.2 ,Frederic Luddy,66.0,Male,United States,San Diego,Technology,True,Increased
2021,4,2378,1.2 ,Lun Ruixiang & family,53.0,Male,China,Hong Kong,Real Estate,True,Increased
2021,4,2378,1.2 ,Alexander Lutsenko & family,59.0,Male,Russia,Kaliningrad,Food & Beverage,True,Returned to List
2021,4,2378,1.2 ,Bill Malhotra,71.0,Male,Canada,Ottawa,Real Estate,True,
2021,4,2378,1.2 ,Jorge Mas,58.0,Male,United States,Miami,Construction & Engineering,False,
2021,4,2378,1.2 ,Muneaki Masuda,70.0,Male,Japan,Osaka,Fashion & Retail,True,Returned to List
2021,4,2378,1.2 ,Andrei Molchanov,49.0,Male,Russia,Moscow,Construction & Engineering,True,Returned to List
2021,4,2378,1.2 ,Ulrich Mommert & family,80.0,Male,Austria,,Automotive,True,
2021,4,2378,1.2 ,Taichiro Motoe,45.0,Male,Japan,Kashiwa,Technology,True,
2021,4,2378,1.2 ,Mou Jinxiang,67.0,Female,China,Taizhou,Manufacturing,True,
2021,4,2378,1.2 ,Udo Mueller,59.0,Male,Germany,Cologne,Media & Entertainment,True,
2021,4,2378,1.2 ,Nguyen Dang Quang,57.0,Male,Vietnam,Ho Chi Minh City,Food & Beverage,True,Returned to List
2021,4,2378,1.2 ,Simon Nixon,53.0,Male,United Kingdom,"St. Brelade, Jersey",Technology,True,Increased
2021,4,2378,1.2 ,Liora Ofer,67.0,Female,Israel,Tel Aviv,Finance & Investments,False,Returned to List
2021,4,2378,1.2 ,Roberto Ongpin,84.0,Male,Philippines,Manila,Diversified,True,Decreased
2021,4,2378,1.2 ,Eren Ozmen,62.0,Female,United States,Reno,Manufacturing,True,Decreased
2021,4,2378,1.2 ,Fatih Ozmen,63.0,Male,United States,Reno,Manufacturing,True,Decreased
2021,4,2378,1.2 ,Chamath Palihapitiya,44.0,Male,United States,Atherton,Finance & Investments,True,
2021,4,2378,1.2 ,Murdaya Poo,80.0,Male,Indonesia,Jakarta,Diversified,False,Remained Even
2021,4,2378,1.2 ,G.V. Prasad,60.0,Male,India,Hyderabad,Healthcare,False,Returned to List
2021,4,2378,1.2 ,Michael Price,68.0,Male,United States,Far Hills,Finance & Investments,False,Increased
2021,4,2378,1.2 ,Qin Qingping & family,58.0,Male,China,Dezhou,Energy,True,
2021,4,2378,1.2 ,Qiu Dongxu,61.0,Male,Canada,Tianjin,Healthcare,True,
2021,4,2378,1.2 ,Rao Wei & family,56.0,Male,China,Shenzhen,Healthcare,True,
2021,4,2378,1.2 ,Andrei Rappoport,57.0,Male,Russia,Moscow,Finance & Investments,True,Remained Even
2021,4,2378,1.2 ,Dani Reiss,47.0,Male,Canada,Toronto,Fashion & Retail,False,Returned to List
2021,4,2378,1.2 ,Ren Zhengfei,77.0,Male,China,Shenzhen,Telecom,True,Remained Even
2021,4,2378,1.2 ,Duke Reyes,64.0,Male,United States,Palm Beach,Food & Beverage,False,Decreased
2021,4,2378,1.2 ,Boris Rotenberg,64.0,Male,Russia,Moscow,Construction & Engineering,True,Remained Even
2021,4,2378,1.2 ,Chris Sacca,45.0,Male,United States,Truckee,Finance & Investments,True,Returned to List
2021,4,2378,1.2 ,Alexander Samwer,46.0,Male,Germany,Munich,Technology,True,Returned to List
2021,4,2378,1.2 ,Marc Samwer,50.0,Male,Germany,Munich,Technology,True,Returned to List
2021,4,2378,1.2 ,Hajime Satomi,79.0,Male,Japan,Tokyo,Gambling & Casinos,True,Returned to List
2021,4,2378,1.2 ,James Scapa,64.0,Male,United States,Atherton,Technology,True,
2021,4,2378,1.2 ,Albert Shigaboutdinov,68.0,Male,Russia,Kazan,Diversified,True,Increased
2021,4,2378,1.2 ,Kavita Singhania,59.0,Female,India,Chennai,Manufacturing,False,
2021,4,2378,1.2 ,Ronald Slabke,,Male,Germany,Berlin,Technology,True,
2021,4,2378,1.2 ,Mike Speiser,50.0,Male,United States,Beverly Hills,Technology,True,
2021,4,2378,1.2 ,Michael Steinhardt,80.0,Male,United States,Mount Kisco,Finance & Investments,True,Increased
2021,4,2378,1.2 ,Nik Storonsky,36.0,Male,United Kingdom,London,Finance & Investments,True,Increased
2021,4,2378,1.2 ,Sergei Sudarikov,49.0,Male,Russia,Moscow,Finance & Investments,True,
2021,4,2378,1.2 ,Winarko Sulistyo,75.0,Male,Indonesia,Jakarta,Manufacturing,True,Increased
2021,4,2378,1.2 ,Rustem Sulteev,67.0,Male,Russia,Kazan,Energy,True,Increased
2021,4,2378,1.2 ,Sam Tarascio,76.0,Male,Australia,Melbourne,Real Estate,True,Returned to List
2021,4,2378,1.2 ,Nutchamai Thanombooncharoen & family,59.0,Female,Thailand,Bangkok,Food & Beverage,True,
2021,4,2378,1.2 ,Laurie Tisch,70.0,Female,United States,New York,Diversified,False,Increased
2021,4,2378,1.2 ,Steven Tisch,72.0,Male,United States,Beverly Hills,Diversified,False,Increased
2021,4,2378,1.2 ,Robert Toll,80.0,Male,United States,Miami Beach,Real Estate,True,Returned to List
2021,4,2378,1.2 ,Thomas Tull,50.0,Male,United States,Pittsburgh,Media & Entertainment,True,Remained Even
2021,4,2378,1.2 ,Thongma Vijitpongpun,63.0,Male,Thailand,Bangkok,Real Estate,True,Returned to List
2021,4,2378,1.2 ,Thomas von Koch,55.0,Male,Sweden,Hong Kong,Finance & Investments,True,
2021,4,2378,1.2 ,Wan Feng & family,52.0,Male,China,Shenzhen,Healthcare,True,
2021,4,2378,1.2 ,Wang Fuji,,Male,China,Zhangzhou,Healthcare,True,
2021,4,2378,1.2 ,Wang Jianyi,58.0,Male,China,Hangzhou,Technology,True,Returned to List
2021,4,2378,1.2 ,Wang Qunbin,51.0,Male,China,Shanghai,Diversified,True,Returned to List
2021,4,2378,1.2 ,Wang Ren-sheng,89.0,Male,Taiwan,Zhengzhou,Fashion & Retail,True,Decreased
2021,4,2378,1.2 ,Wang Shumin,64.0,Female,China,Beijing,Manufacturing,True,
2021,4,2378,1.2 ,Allan Wong,71.0,Male,Hong Kong,Hong Kong,Manufacturing,True,Increased
2021,4,2378,1.2 ,Wu Li-gann,80.0,Male,Taiwan,Kaohsiung,Manufacturing,True,
2021,4,2378,1.2 ,Xiang Guangda,63.0,Male,China,Wenzhou,Metals & Mining,True,Remained Even
2021,4,2378,1.2 ,Xiong Haitao,57.0,Female,China,Guangzhou,Manufacturing,True,
2021,4,2378,1.2 ,Xu Guifen & family,70.0,Female,China,Nanchang,Food & Beverage,True,
2021,4,2378,1.2 ,Yao Liangbo,52.0,Male,China,Guangzhou,Fashion & Retail,True,
2021,4,2378,1.2 ,Yi Xianzhong & family,61.0,Male,China,Guangzhou,Healthcare,True,Decreased
2021,4,2378,1.2 ,Yu Xuefeng,58.0,Male,Canada,Tianjin,Healthcare,True,
2021,4,2378,1.2 ,Yuan Jiandong & family,51.0,Male,China,Suzhou,Healthcare,True,Increased
2021,4,2378,1.2 ,Alan Zekelman,58.0,Male,Canada,Bloomfield Hills,Manufacturing,False,Increased
2021,4,2378,1.2 ,Zhang Chuanwei & family,58.0,Male,China,Zhongshan,Manufacturing,True,
2021,4,2378,1.2 ,Zhang Xi,47.0,Male,China,Dongying,Manufacturing,True,
2021,4,2378,1.2 ,Zhang Xuanning,50.0,Male,China,Fuzhou,Fashion & Retail,True,Decreased
2021,4,2378,1.2 ,Zhao Dongping,44.0,Male,China,Changsha,Technology,True,
2021,4,2378,1.2 ,Zheng Jianjiang & family,60.0,Male,China,Ningbo,Manufacturing,True,Increased
2021,4,2378,1.2 ,Zheng Xiaodong,57.0,Male,China,Shanghai,Manufacturing,True,Returned to List
2021,4,2378,1.2 ,Zhou Minghua,57.0,Male,China,Linhai,Healthcare,True,
2021,4,2378,1.2 ,Zhou Ruxin,58.0,Male,China,Beijing,Technology,True,
2021,4,2378,1.2 ,Wen Zhou & family,56.0,Male,China,Shanghai,Manufacturing,True,
2021,4,2378,1.2 ,Zhou Yifeng & family,42.0,Female,China,Zhangjiagang,Energy,True,Returned to List
2021,4,2524,1.1 ,Radhe Shyam Agarwal,76.0,Male,India,Kolkata,Fashion & Retail,True,Returned to List
2021,4,2524,1.1 ,Danna Azrieli,53.0,Female,Israel,Herzliya,Real Estate,False,
2021,4,2524,1.1 ,Naomi Azrieli,55.0,Female,Canada,Toronto,Real Estate,False,
2021,4,2524,1.1 ,Sharon Azrieli,60.0,Female,Canada,Montreal,Real Estate,False,
2021,4,2524,1.1 ,Houshan Bai,57.0,Male,China,Ningbo,Energy,True,
2021,4,2524,1.1 ,Binny Bansal,38.0,Male,India,Singapore,Technology,True,Remained Even
2021,4,2524,1.1 ,Eduardo Belmont Anderson,75.0,Male,Peru,Lima,Fashion & Retail,True,Returned to List
2021,4,2524,1.1 ,John Bicket,41.0,Male,United States,San Francisco,Technology,True,Decreased
2021,4,2524,1.1 ,Sanjit Biswas,39.0,Male,United States,San Francisco,Technology,True,Decreased
2021,4,2524,1.1 ,Lloyd Blankfein,66.0,Male,United States,New York,Finance & Investments,True,
2021,4,2524,1.1 ,Thomas Bruch,70.0,Male,Germany,St. Wendel,Fashion & Retail,False,Decreased
2021,4,2524,1.1 ,Cai Hongbin,,Male,China,Lianyungang,Healthcare,True,Remained Even
2021,4,2524,1.1 ,Cao Jianwei,42.0,Male,China,Shangyu,Manufacturing,True,
2021,4,2524,1.1 ,Jiancheng Chen,62.0,Male,China,Shangyu,Manufacturing,True,Returned to List
2021,4,2524,1.1 ,Chen Jinshi & family,58.0,Male,China,Nantong,Real Estate,True,Returned to List
2021,4,2524,1.1 ,Yuantai Chen,53.0,Male,China,Ningde,Energy,True,
2021,4,2524,1.1 ,Cheng Antares,63.0,Male,Hong Kong,Hong Kong,Food & Beverage,True,
2021,4,2524,1.1 ,Ron Corio,59.0,Male,United States,Albuquerque,Energy,True,
2021,4,2524,1.1 ,Trudy Shan Dai,45.0,Female,China,Hangzhou,Technology,True,
2021,4,2524,1.1 ,Weili Dai,59.0,Female,United States,Las Vegas,Technology,True,Returned to List
2021,4,2524,1.1 ,Henry Davis,70.0,Male,United States,Omaha,Food & Beverage,False,Remained Even
2021,4,2524,1.1 ,Charles Dunstone,57.0,Male,United Kingdom,London,Telecom,True,Returned to List
2021,4,2524,1.1 ,Feng Yuxia,56.0,Female,China,Beijing,Healthcare,True,
2021,4,2524,1.1 ,Paul Fireman,77.0,Male,United States,Brookline,Fashion & Retail,True,Remained Even
2021,4,2524,1.1 ,Richard Fortin,72.0,Male,Canada,Boucherville,Fashion & Retail,True,
2021,4,2524,1.1 ,Donald Friese,80.0,Male,United States,Los Angeles,Manufacturing,True,Remained Even
2021,4,2524,1.1 ,Soichiro Fukutake,75.0,Male,Japan,Auckland,Service,False,Remained Even
2021,4,2524,1.1 ,Antonio Gallardo Ballart,85.0,Male,Spain,Barcelona,Healthcare,False,Returned to List
2021,4,2524,1.1 ,Jorge Gallardo Ballart,79.0,Male,Spain,Barcelona,Healthcare,False,Returned to List
2021,4,2524,1.1 ,Xingjiang Gao,57.0,Male,China,Huzhou,Manufacturing,True,
2021,4,2524,1.1 ,Rahul Gautam,68.0,Male,India,Delhi,Fashion & Retail,False,
2021,4,2524,1.1 ,Simona Giorgetta,43.0,Female,Italy,Milan,Construction & Engineering,False,
2021,4,2524,1.1 ,Anne Gittinger,85.0,Female,United States,Seattle,Fashion & Retail,False,Returned to List
2021,4,2524,1.1 ,Gaston Glock & family,92.0,Male,Austria,Velden am Wörther See,Manufacturing,True,Remained Even
2021,4,2524,1.1 ,Radhe Shyam Goenka,75.0,Male,India,Kolkata,Fashion & Retail,True,Returned to List
2021,4,2524,1.1 ,David Golub,58.0,Male,United States,New York,Finance & Investments,True,Remained Even
2021,4,2524,1.1 ,Guo Jianqiang,53.0,Male,China,Foshan,Manufacturing,True,
2021,4,2524,1.1 ,Polys Haji-Ioannou,61.0,Male,Cyprus,Monaco,Service,False,Returned to List
2021,4,2524,1.1 ,Fahed Hariri,40.0,Male,Lebanon,London,Construction & Engineering,False,Remained Even
2021,4,2524,1.1 ,Ho Kuang-chi,58.0,Male,Taiwan,Beijing,Food & Beverage,True,
2021,4,2524,1.1 ,Ming Hsieh,65.0,Male,United States,Los Angeles,Healthcare,True,Returned to List
2021,4,2524,1.1 ,Hu Rongda & family,62.0,Male,China,Jinhua,Manufacturing,True,Decreased
2021,4,2524,1.1 ,Huang Qiaolong & family,61.0,Male,China,Hangzhou,Service,True,
2021,4,2524,1.1 ,Mohammed Ibrahim,74.0,Male,United Kingdom,London,Telecom,True,Remained Even
2021,4,2524,1.1 ,Hedda im Brahm-Droege,66.0,Female,Germany,Dusseldorf,Finance & Investments,True,Decreased
2021,4,2524,1.1 ,Hiroshi Ishibashi,74.0,Male,Japan,Tokyo,Automotive,False,Returned to List
2021,4,2524,1.1 ,Mitchell Jacobson,70.0,Male,United States,Locust Valley,Service,False,Returned to List
2021,4,2524,1.1 ,Jiang Xuefei & family,51.0,Male,China,Shenzhen,Technology,True,Decreased
2021,4,2524,1.1 ,Jin Lei & family,66.0,Male,China,Beijing,Healthcare,True,
2021,4,2524,1.1 ,Kenji Kasahara,45.0,Male,Japan,Tokyo,Technology,True,Returned to List
2021,4,2524,1.1 ,Richard Kayne,75.0,Male,United States,Santa Monica,Finance & Investments,True,Remained Even
2021,4,2524,1.1 ,Kim Chang-soo,60.0,Male,South Korea,Seoul,Fashion & Retail,True,
2021,4,2524,1.1 ,Alexander Knauf,46.0,Male,Germany,,Manufacturing,False,
2021,4,2524,1.1 ,Martin Knauf,,Male,Germany,,Manufacturing,False,
2021,4,2524,1.1 ,Robert Knauf,,Male,Germany,,Manufacturing,False,
2021,4,2524,1.1 ,Gennady Kozovoy,69.0,Male,Russia,Mezhdurechensk,Energy,True,Returned to List
2021,4,2524,1.1 ,Eduard Kucera,68.0,Male,Czechia,Prague,Technology,True,
2021,4,2524,1.1 ,Lai Baosheng,,Male,China,Shenzhen,Technology,True,
2021,4,2524,1.1 ,Lai Guogui & family,57.0,Male,China,Hangzhou,Manufacturing,True,
2021,4,2524,1.1 ,Lam Lung On & family,56.0,Male,China,Xiamen,Real Estate,True,Increased
2021,4,2524,1.1 ,Michiel Le Roux,71.0,Male,South Africa,Stellenbosch,Finance & Investments,True,Returned to List
2021,4,2524,1.1 ,Lee Ho-jin,58.0,Male,South Korea,Seoul,Diversified,False,Decreased
2021,4,2524,1.1 ,Lee Joong-keun,80.0,Male,South Korea,Seoul,Construction & Engineering,True,Decreased
2021,4,2524,1.1 ,Manfredi Lefebvre d'Ovidio & family,67.0,Male,Italy,Monte Carlo,Service,False,Decreased
2021,4,2524,1.1 ,Nancy Lerner,60.0,Female,United States,Cleveland,Finance & Investments,False,Remained Even
2021,4,2524,1.1 ,Norma Lerner,85.0,Female,United States,Cleveland,Finance & Investments,False,Remained Even
2021,4,2524,1.1 ,Randolph Lerner,59.0,Male,United States,Cleveland,Finance & Investments,False,Remained Even
2021,4,2524,1.1 ,Li Qiong,43.0,Female,China,Beijing,Technology,True,
2021,4,2524,1.1 ,Li Wenmei & family,58.0,Male,China,Guangzhou,Healthcare,True,
2021,4,2524,1.1 ,Lim Hariyanto Wijaya Sarwono,92.0,Male,Indonesia,Jakarta,Energy,True,Returned to List
2021,4,2524,1.1 ,Liu Shenghui,51.0,Male,China,Tianjin,Food & Beverage,True,
2021,4,2524,1.1 ,Lou Boliang,57.0,Male,United States,Beijing,Healthcare,True,
2021,4,2524,1.1 ,Low Tuck Kwong,72.0,Male,Indonesia,Jakarta,Energy,True,Remained Even
2021,4,2524,1.1 ,Lu Weiding,50.0,Male,China,Hangzhou,Diversified,False,Returned to List
2021,4,2524,1.1 ,Lv Yongxiang,71.0,Male,China,Changchun,Manufacturing,True,Returned to List
2021,4,2524,1.1 ,"Cargill MacMillan, III.",61.0,Male,United States,Boulder,Food & Beverage,False,Returned to List
2021,4,2524,1.1 ,John MacMillan,71.0,Male,United States,Plymouth,Food & Beverage,False,Returned to List
2021,4,2524,1.1 ,Martha MacMillan,69.0,Female,United States,Orono,Food & Beverage,False,Returned to List
2021,4,2524,1.1 ,William MacMillan,66.0,Male,United States,Englewood,Food & Beverage,False,Returned to List
2021,4,2524,1.1 ,Yasseen Mansour,59.0,Male,Egypt,Cairo,Diversified,True,Decreased
2021,4,2524,1.1 ,John Martin,69.0,Male,United States,Palo Alto,Healthcare,True,Decreased
2021,4,2524,1.1 ,Carsten Maschmeyer,61.0,Male,Germany,Munich,Finance & Investments,True,
2021,4,2524,1.1 ,Bruce Mathieson,77.0,Male,Australia,Gold Coast,Food & Beverage,True,
2021,4,2524,1.1 ,John McConnell & family,67.0,Male,United States,Delaware,Manufacturing,False,
2021,4,2524,1.1 ,Takanori Nakamura,48.0,Male,Japan,Tokyo,Technology,True,
2021,4,2524,1.1 ,Bruce Nordstrom,87.0,Male,United States,Seattle,Fashion & Retail,False,Returned to List
2021,4,2524,1.1 ,Madeleine Olsson Ericksson,76.0,Female,Sweden,Gothenburg,Diversified,False,Returned to List
2021,4,2524,1.1 ,Ou Xueming,72.0,Male,China,Foshan,Real Estate,True,Returned to List
2021,4,2524,1.1 ,Mats Paulsson & family,76.0,Male,Sweden,Båstad,Construction & Engineering,True,
2021,4,2524,1.1 ,Peng Hao,53.0,Male,China,Shenzhen,Manufacturing,True,Remained Even
2021,4,2524,1.1 ,Ricardo Po Sr.,90.0,Male,Philippines,Manila,Food & Beverage,True,Returned to List
2021,4,2524,1.1 ,Forrest Preston,88.0,Male,United States,Cleveland,Healthcare,True,Decreased
2021,4,2524,1.1 ,Enrico Preziosi,73.0,Male,Italy,Cogliate,Fashion & Retail,True,
2021,4,2524,1.1 ,Pu Shulin,65.0,Male,China,Nanjing,Media & Entertainment,True,
2021,4,2524,1.1 ,Qiu Lingyun,45.0,Male,China,Shenzhen,Technology,True,
2021,4,2524,1.1 ,Vera Rechulski Santo Domingo,72.0,Female,Brazil,,Food & Beverage,False,
2021,4,2524,1.1 ,M.Satyanarayana Reddy,63.0,Male,India,Hyderabad,Healthcare,True,
2021,4,2524,1.1 ,Ruan Hongxian & family,54.0,Male,China,Kunming,Healthcare,True,
2021,4,2524,1.1 ,Chanchai Ruayrungruang,67.0,Male,China,Beijing,Real Estate,True,Increased
2021,4,2524,1.1 ,Daisuke Sasaki,40.0,Male,Japan,Tokyo,Technology,True,
2021,4,2524,1.1 ,Jack Schuler,80.0,Male,United States,Lake Bluff,Healthcare,True,
2021,4,2524,1.1 ,Neerja Sethi,66.0,Female,United States,Fisher Island,Technology,True,Increased
2021,4,2524,1.1 ,Shin Dong-guk,71.0,Male,South Korea,Seoul,Healthcare,True,Returned to List
2021,4,2524,1.1 ,Edgar Sia II,44.0,Male,Philippines,Manila,Food & Beverage,True,Returned to List
2021,4,2524,1.1 ,Michael S. Smith,65.0,Male,United States,Miami Beach,Energy,True,
2021,4,2524,1.1 ,Su Rubo,66.0,Male,China,Foshan,Real Estate,True,Increased
2021,4,2524,1.1 ,Sun Xishuang,67.0,Male,China,Beijing,Real Estate,True,Remained Even
2021,4,2524,1.1 ,Sehat Sutardja,59.0,Male,United States,Las Vegas,Technology,True,Returned to List
2021,4,2524,1.1 ,Susanto Suwarto,65.0,Male,Indonesia,Jakarta,Media & Entertainment,True,
2021,4,2524,1.1 ,Tan Eng Kee,51.0,Male,Malaysia,Penang,Manufacturing,True,
2021,4,2524,1.1 ,Tan Yu Wei,48.0,Male,Malaysia,Selangor,Fashion & Retail,False,
2021,4,2524,1.1 ,Yoshikazu Tanaka,44.0,Male,Japan,Tokyo,Technology,True,Returned to List
2021,4,2524,1.1 ,Hary Tanoesoedibjo,55.0,Male,Indonesia,Jakarta,Media & Entertainment,True,Returned to List
2021,4,2524,1.1 ,Mehmet Sinan Tara,62.0,Male,Turkey,Istanbul,Construction & Engineering,False,Returned to List
2021,4,2524,1.1 ,Shirou Terashita,62.0,Male,Japan,Tokyo,Service,True,
2021,4,2524,1.1 ,Carl Thoma,72.0,Male,United States,Chicago,Finance & Investments,True,Increased
2021,4,2524,1.1 ,Tseng Sing-ai,,Female,Taiwan,,Manufacturing,False,Returned to List
2021,4,2524,1.1 ,Sunil Vachani,52.0,Male,India,Delhi,Manufacturing,True,
2021,4,2524,1.1 ,Jan Van Geet,49.0,Male,Belgium,Prague,Real Estate,True,
2021,4,2524,1.1 ,Sekar Vembu,49.0,Male,India,Chennai,Technology,True,
2021,4,2524,1.1 ,Han Wang,33.0,Male,China,Shanghai,Diversified,False,Returned to List
2021,4,2524,1.1 ,Wang Jianliang,45.0,Male,China,Shenzhen,Technology,True,
2021,4,2524,1.1 ,Wang Kunxiao,51.0,Male,China,Yantai,Manufacturing,True,Returned to List
2021,4,2524,1.1 ,Pengcheng Wen & family,58.0,Male,China,Yunfu,Food & Beverage,True,Decreased
2021,4,2524,1.1 ,Wen Yibo & family,55.0,Male,China,Beijing,Service,True,Increased
2021,4,2524,1.1 ,Anne Werninghaus,35.0,Female,Brazil,Joinville,Manufacturing,False,
2021,4,2524,1.1 ,Dan Wilks,64.0,Male,United States,Cisco,Energy,True,Remained Even
2021,4,2524,1.1 ,Wong Hei & family,59.0,Female,China,Xiamen,Diversified,False,
2021,4,2524,1.1 ,Wong Hong King,59.0,Male,China,Shenzhen,Real Estate,True,Increased
2021,4,2524,1.1 ,Wu Chung-yi,65.0,Male,Taiwan,Chang Hwa County,Manufacturing,False,Increased
2021,4,2524,1.1 ,Wu Eddie Yongming,46.0,Male,China,Hangzhou,Technology,True,
2021,4,2524,1.1 ,Eugene Wu,75.0,Male,Taiwan,Taipei,Finance & Investments,False,
2021,4,2524,1.1 ,Wu Wei,53.0,Male,China,Hefei,Service,True,
2021,4,2524,1.1 ,Xiao Guoqing,52.0,Male,China,Hefei,Service,True,
2021,4,2524,1.1 ,George Yancopoulos,61.0,Male,United States,Yorktown Heights,Healthcare,True,Remained Even
2021,4,2524,1.1 ,Yao Lisheng,51.0,Male,China,Wuxi,Technology,True,
2021,4,2524,1.1 ,Faxiang Yu,49.0,Male,China,Shaoxing,Media & Entertainment,True,Decreased
2021,4,2524,1.1 ,Yuan Jinhua,61.0,Male,China,Changsha,Manufacturing,True,
2021,4,2524,1.1 ,Igor Yusufov,64.0,Male,Russia,Moscow,Energy,True,
2021,4,2524,1.1 ,Shengda Zan,58.0,Male,China,Nantong,Diversified,True,Returned to List
2021,4,2524,1.1 ,Zeng Huansha,53.0,Male,China,Hong Kong,Real Estate,True,
2021,4,2524,1.1 ,Zhang Xuewu,46.0,Male,China,Changsha,Food & Beverage,True,
