year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2020,4,1415,1.5 B,Wan,Long,Wan Long,1940-09-01,79.0,Male,China,China,Luohe,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,1415,1.5 B,Wei,Ing-Chou,Wei Ing-Chou,1953-07-01,66.0,Male,Taiwan,China,Tianjin,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,1415,1.5 B,Wei,Yin-Chun,Wei Yin-Chun,1957-03-08,63.0,Male,Taiwan,Taiwan,Taipei,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,1415,1.5 B,Wei,Yin-Heng,Wei Yin-Heng,1959-01-01,61.0,Male,Taiwan,China,Shanghai,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,1415,1.5 B,Wilhelmsen,Arne,Arne Wilhelmsen & family,1929-06-15,90.0,Male,Norway,Norway,Oslo,Logistics,['Logistics'],,,False,Decreased
2020,4,1415,1.5 B,Wong,Man Li,Wong Man Li,1965-02-12,55.0,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1415,1.5 B,Wood,Ian,Ian Wood & family,1942-07-21,77.0,Male,United Kingdom,United Kingdom,Aberdeen,Energy,['Energy'],,,False,Remained Even
2020,4,1415,1.5 B,Wu,Junbao,Wu Junbao,1966-01-01,54.0,Male,China,China,Hefei,Service,['Service'],,,True,
2020,4,1415,1.5 B,Wu,Yiling,Wu Yiling,1949-10-24,70.0,Male,China,China,Shijiazhuang,Healthcare,['Healthcare'],,Entrepreneur,True,Increased
2020,4,1415,1.5 B,Xia,Shudong,Xia Shudong,1972-10-20,47.0,Male,China,China,Beijing,Technology,['Technology'],,,True,Returned to List
2020,4,1415,1.5 B,Xu,Shugen,Xu Shugen,1965-06-12,54.0,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1415,1.5 B,Yevtushenkov,Vladimir,Vladimir Yevtushenkov,1948-09-25,71.0,Male,Russia,Russia,Moscow,Telecom,['Telecom'],,,True,Remained Even
2020,4,1415,1.5 B,Yu,Faxiang,Yu Faxiang,1971-10-07,48.0,Male,China,China,Shaoxing,Media & Entertainment,['Media & Entertainment'],,,True,
2020,4,1415,1.5 B,Zhang,Liaoyuan,Zhang Liaoyuan,1976-04-05,44.0,Male,China,China,Wuhu,Food & Beverage,['Food & Beverage'],,,True,
2020,4,1415,1.5 B,Zheng,Shusheng,Shusheng Zheng,1966-01-01,54.0,Male,China,China,Hangzhou,Telecom,['Telecom'],,,True,
2020,4,1415,1.5 B,Zhou,Jian,Zhou Jian,1976-10-01,43.0,Male,China,China,Shenzhen,Technology,['Technology'],,,True,Remained Even
2020,4,1415,1.5 B,Zhu,Gongshan,Zhu Gongshan,1958-01-01,62.0,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,1415,1.5 B,Zhu,Xingliang,Zhu Xingliang,1959-05-01,60.0,Male,China,China,Suzhou,Construction & Engineering,['Construction & Engineering'],,Entrepreneur,True,Decreased
2020,4,1415,1.5 B,Zhuo,Jun,Zhuo Jun,1966-01-01,54.0,Female,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,False,Increased
2020,4,1513,1.4 B,Ackman,William,William Ackman,1966-05-11,53.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],"Pershing Square Capital Management, L.P.","Founder, CEO",True,Increased
2020,4,1513,1.4 B,Akhmedov,Farkhad,Farkhad Akhmedov,1955-09-15,64.0,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Remained Even
2020,4,1513,1.4 B,Al Fayed,Mohamed,Mohamed Al Fayed,1929-01-27,91.0,Male,Egypt,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,1513,1.4 B,Alfond,Bill,Bill Alfond,1948-05-16,71.0,Male,United States,United States,Boston,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2020,4,1513,1.4 B,Alfond,Susan,Susan Alfond,1945-07-19,74.0,Female,United States,United States,Scarborough,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2020,4,1513,1.4 B,Alfond,Ted,Ted Alfond,1944-08-19,75.0,Male,United States,United States,Weston,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2020,4,1513,1.4 B,Allen,Herbert,"Herbert Allen, Jr. & family",1940-03-05,80.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,1513,1.4 B,Ang,Ramon,Ramon Ang,1954-01-14,66.0,Male,Philippines,Philippines,Manila,Food & Beverage,['Food & Beverage'],,,True,Decreased
2020,4,1513,1.4 B,Anisimov,Vasily,Vasily Anisimov,1951-09-19,68.0,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,True,Decreased
2020,4,1513,1.4 B,Baker,Felix,Felix Baker,1969-03-29,51.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,
2020,4,1513,1.4 B,Baker,Julian,Julian Baker,1966-05-21,53.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,
2020,4,1513,1.4 B,Bicket,John,John Bicket,1980-03-20,40.0,Male,United States,United States,San Francisco,Technology,['Technology'],,Entrepreneur,True,
2020,4,1513,1.4 B,Billi,Maurizio,Maurizio Billi,1957-11-22,62.0,Male,Brazil,Brazil,Sao Paulo,Healthcare,['Healthcare'],,,False,Increased
2020,4,1513,1.4 B,Biswas,Sanjit,Sanjit Biswas,1982-01-12,38.0,Male,United States,United States,San Francisco,Technology,['Technology'],,Entrepreneur,True,
2020,4,1513,1.4 B,Booth,David,David Booth,1946-01-01,74.0,Male,United States,United States,Austin,Finance & Investments,['Finance & Investments'],Dimensional Fund Advisors,Chairman and CEO,True,Decreased
2020,4,1513,1.4 B,Buck,Peter,Peter Buck,1930-12-19,89.0,Male,United States,United States,Danbury,Food & Beverage,['Food & Beverage'],Doctor's Associates (Subway),Co-Founder,True,Decreased
2020,4,1513,1.4 B,Buinov,Nikolai,Nikolai Buinov,1967-07-09,52.0,Male,Russia,Russia,Irkutsk,Energy,['Energy'],,,True,Decreased
2020,4,1513,1.4 B,Bulgari,Nicola,Nicola Bulgari,1941-01-16,79.0,Male,Italy,Italy,Rome,Fashion & Retail,['Fashion & Retail'],,,False,Remained Even
2020,4,1513,1.4 B,Burkle,Ron,Ron Burkle,1952-11-12,67.0,Male,United States,United Kingdom,London,Finance & Investments,['Finance & Investments'],"The Yucaipa Companies, LLC",Investor,True,Decreased
2020,4,1513,1.4 B,Burman,Saket,Saket Burman,1977-03-10,43.0,Male,United Kingdom,United Arab Emirates,Dubai,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,1513,1.4 B,Case,Steve,Steve Case,1958-08-21,61.0,Male,United States,United States,McLean,Technology,['Technology'],,,True,Increased
2020,4,1513,1.4 B,Chaudhary,Binod,Binod Chaudhary,1955-04-14,64.0,Male,Nepal,Nepal,Kathmandu,Diversified,['Diversified'],,,False,Decreased
2020,4,1513,1.4 B,Chen,Vivien,Vivien Chen,1959-01-14,61.0,Female,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1513,1.4 B,Coyiuto,Robert,"Robert Coyiuto, Jr.",1953-01-01,67.0,Male,Philippines,Philippines,Manila,Energy,['Energy'],,,False,Remained Even
2020,4,1513,1.4 B,Deng,Yingzhong,Deng Yingzhong,1951-01-01,69.0,Male,China,China,Zhongshan,Manufacturing,['Manufacturing'],,,True,
2020,4,1513,1.4 B,Dentressangle,Norbert,Norbert Dentressangle,1954-07-09,65.0,Male,France,France,Lyon,Logistics,['Logistics'],,,True,Remained Even
2020,4,1513,1.4 B,Desai,Bharat,Bharat Desai,1952-11-20,67.0,Male,United States,United States,Fisher Island,Technology,['Technology'],Syntel Inc.,Chairman and Co-founder,True,Remained Even
2020,4,1513,1.4 B,Diethelm,Beda,Beda Diethelm,1941-01-01,79.0,Male,Switzerland,Switzerland,Zurich,Healthcare,['Healthcare'],,,True,Remained Even
2020,4,1513,1.4 B,dos Santos,Isabel,Isabel dos Santos,1973-04-20,46.0,Female,Angola,Angola,Luanda,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,1513,1.4 B,Duff,James,James Duff,1961-03-07,59.0,Male,United States,United States,Hattiesburg,Diversified,['Diversified'],,,True,Increased
2020,4,1513,1.4 B,Duff,Thomas,Thomas Duff,1956-12-31,63.0,Male,United States,United States,Hattiesburg,Diversified,['Diversified'],,,True,Increased
2020,4,1513,1.4 B,Fegel,Gary,Gary Fegel,1974-01-01,46.0,Male,Switzerland,Switzerland,Zurich,Metals & Mining,['Metals & Mining'],,,True,Remained Even
2020,4,1513,1.4 B,Fields,Kathy,Kathy Fields,1958-05-14,61.0,Female,United States,United States,San Francisco,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,1513,1.4 B,Foster,Paul,Paul Foster,1957-10-08,62.0,Male,United States,United States,El Paso,Energy,['Energy'],Western Refining,Chairman,True,Decreased
2020,4,1513,1.4 B,Frias,Luis,Luis Frias,1963-04-06,57.0,Male,Brazil,Brazil,Sao Paulo,Technology,['Technology'],,"Entrepreneur, Journalist",False,Decreased
2020,4,1513,1.4 B,Fu,Kwan,Fu Kwan,1957-10-08,62.0,Male,China,China,Beijing,Diversified,['Diversified'],,,True,Decreased
2020,4,1513,1.4 B,Gillings,Dennis,Dennis Gillings,1944-04-25,75.0,Male,United Kingdom,United States,Durham,Healthcare,['Healthcare'],,,True,Decreased
2020,4,1513,1.4 B,Godin,Serge,Serge Godin,1949-11-17,70.0,Male,Canada,Canada,Westmount,Technology,['Technology'],CGI Group,Entrepreneur,True,Decreased
2020,4,1513,1.4 B,Goenka,Sanjiv,Sanjiv Goenka,1961-01-29,59.0,Male,India,India,Kolkata,Diversified,['Diversified'],,,False,Decreased
2020,4,1513,1.4 B,Gross,Sue,Sue Gross,1950-02-17,70.0,Female,United States,United States,Laguna Beach,Finance & Investments,['Finance & Investments'],,,False,Increased
2020,4,1513,1.4 B,Hardy Knox,Maggie,Maggie Hardy Knox,1965-12-07,54.0,Female,United States,United States,Belle Vernon,Service,['Service'],,,False,Returned to List
2020,4,1513,1.4 B,Hindawi,David,David Hindawi,1944-12-08,75.0,Male,United States,United States,Berkeley,Technology,['Technology'],Tanium,Executive Chairman,True,Returned to List
2020,4,1513,1.4 B,Hu,Kaijun,Hu Kaijun,1962-01-01,58.0,Male,China,China,Beijing,Healthcare,['Healthcare'],,,True,Remained Even
2020,4,1513,1.4 B,Hunt,W. Herbert,W. Herbert Hunt,1929-03-06,91.0,Male,United States,United States,Dallas,Energy,['Energy'],,Investor,False,Decreased
2020,4,1513,1.4 B,Jackman,Hal,Hal Jackman,1932-06-10,87.0,Male,Canada,Canada,Toronto,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1513,1.4 B,James,Hamilton,Hamilton James,1951-08-03,68.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1513,1.4 B,Joseph,George,George Joseph,1921-09-11,98.0,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,1513,1.4 B,Kapnick,Scott,Scott Kapnick,1959-02-09,61.0,Male,United States,United States,Naples,Finance & Investments,['Finance & Investments'],,Investor,True,
2020,4,1513,1.4 B,Kibar,Osman,Osman Kibar,1971-04-01,49.0,Male,United States,United States,La Jolla,Healthcare,['Healthcare'],Samumed,"Founder, CEO",True,Decreased
2020,4,1513,1.4 B,Kirac,Suna,Suna Kirac,1941-06-03,78.0,Female,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,False,Decreased
2020,4,1513,1.4 B,Koguan,Leo,Leo Koguan,1955-02-15,65.0,Male,United States,United States,Sugar Land,Technology,['Technology'],,,True,Increased
2020,4,1513,1.4 B,Kondrashev,Pyotr,Pyotr Kondrashev,1949-07-16,70.0,Male,Russia,Austria,Wien,Manufacturing,['Manufacturing'],,,True,Remained Even
2020,4,1513,1.4 B,Laffont,Philippe,Philippe Laffont,1967-09-16,52.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Coatue Management,Founder,True,Remained Even
2020,4,1513,1.4 B,Lao Hernandez,Manuel,Manuel Lao Hernandez,1944-06-10,75.0,Male,Spain,Spain,Matadepera,Gambling & Casinos,['Gambling & Casinos'],,,True,Decreased
2020,4,1513,1.4 B,Le Duff,Louis,Louis Le Duff,1946-08-01,73.0,Male,France,France,Paris,Food & Beverage,['Food & Beverage'],,,True,Decreased
2020,4,1513,1.4 B,Lee,Ho-jin,Lee Ho-jin,1962-12-08,57.0,Male,South Korea,South Korea,Seoul,Diversified,['Diversified'],Taekwang Industrial,,False,Decreased
2020,4,1513,1.4 B,Lei,Jufang,Lei Jufang,1953-01-03,67.0,Female,China,China,Lanzhou,Healthcare,['Healthcare'],,,True,Remained Even
2020,4,1513,1.4 B,Leonsis,Theodore,Theodore Leonsis,1956-01-08,64.0,Male,United States,United States,Bethesda,Sports,['Sports'],,,True,Increased
2020,4,1513,1.4 B,Li,Chunan,Li Chunan,1968-10-10,51.0,Male,China,China,Fushun,Manufacturing,['Manufacturing'],,,True,
2020,4,1513,1.4 B,Liu,K.C.,K.C. Liu,1954-03-20,66.0,Male,Taiwan,Taiwan,Taipei,Technology,['Technology'],,,True,Increased
2020,4,1513,1.4 B,Lomakin,Anatoly,Anatoly Lomakin,1952-06-30,67.0,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,True,Remained Even
2020,4,1513,1.4 B,McCombs,Billy Joe (Red),Billy Joe (Red) McCombs,1927-10-19,92.0,Male,United States,United States,San Antonio,Diversified,['Diversified'],,,True,Decreased
2020,4,1513,1.4 B,Michel,Willy,Willy Michel,1947-01-01,73.0,Male,Switzerland,Switzerland,Burgdorf,Healthcare,['Healthcare'],,,True,Remained Even
2020,4,1513,1.4 B,Moratti,Massimo,Massimo Moratti,1945-05-16,74.0,Male,Italy,Italy,Milan,Energy,['Energy'],,,False,Decreased
2020,4,1513,1.4 B,Motoya,Toshio,Toshio Motoya,1943-06-30,76.0,Male,Japan,Japan,Tokyo,Service,['Service'],,,True,Increased
2020,4,1513,1.4 B,Motsepe,Patrice,Patrice Motsepe,1962-01-28,58.0,Male,South Africa,South Africa,Johannesburg,Metals & Mining,['Metals & Mining'],,,True,Decreased
2020,4,1513,1.4 B,Murtagh,Eugene,Eugene Murtagh,1942-06-23,77.0,Male,Ireland,Ireland,Kingscourt,Manufacturing,['Manufacturing'],,Entrepreneur,True,Increased
2020,4,1513,1.4 B,Nacht,Marius,Marius Nacht,1966-01-01,54.0,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,True,Decreased
2020,4,1513,1.4 B,Nilekani,Nandan,Nandan Nilekani,1955-06-02,64.0,Male,India,India,Bangalore,Technology,['Technology'],,,True,Decreased
2020,4,1513,1.4 B,Ozmen,Eren,Eren Ozmen,1958-09-03,61.0,Female,United States,United States,Reno,Manufacturing,['Manufacturing'],,Entrepreneur,True,Increased
2020,4,1513,1.4 B,Ozmen,Fatih,Fatih Ozmen,1958-02-02,62.0,Male,United States,United States,Reno,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,1513,1.4 B,Parekh,Ajay,Ajay Parekh,1957-06-23,62.0,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,False,
2020,4,1513,1.4 B,Parekh,Narendrakumar,Narendrakumar Parekh,1938-04-17,81.0,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,False,
2020,4,1513,1.4 B,Péladeau,Pierre Karl,Pierre Karl Péladeau,1961-10-16,58.0,Male,Canada,Canada,Montreal,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
2020,4,1513,1.4 B,Pu,Zhongjie,Pu Zhongjie & family,1963-01-01,57.0,Male,China,China,Beijing,Healthcare,['Healthcare'],,,True,
2020,4,1513,1.4 B,Qian,Ying,Qian Ying,1966-01-01,54.0,Female,China,China,Nanyang,Food & Beverage,['Food & Beverage'],,,True,
2020,4,1513,1.4 B,Qiu,Jianping,Qiu Jianping & family,1962-01-28,58.0,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,1513,1.4 B,Reddy,P.V. Ramprasad,P.V. Ramprasad Reddy,1958-03-30,62.0,Male,India,India,Hyderabad,Healthcare,['Healthcare'],,,True,Decreased
2020,4,1513,1.4 B,Rodan,Katie,Katie Rodan,1955-06-19,64.0,Female,United States,United States,San Francisco,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,1513,1.4 B,Sajwani,Hussain,Hussain Sajwani,1953-03-01,67.0,Male,United Arab Emirates,United Arab Emirates,Dubai,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1513,1.4 B,Schick,Karin,Karin Schick,,,Female,Germany,Germany,Gaildorf,Technology,['Technology'],,Entrepreneur,False,Increased
2020,4,1513,1.4 B,Schuijff,Arnout,Arnout Schuijff,1967-10-16,52.0,Male,Netherlands,Netherlands,Amsterdam,Technology,['Technology'],,Entrepreneur,True,Remained Even
2020,4,1513,1.4 B,Shao,Qinxiang,Shao Qinxiang,1954-09-01,65.0,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,True,Remained Even
2020,4,1513,1.4 B,Tangkaravakoon,Prachak,Prachak Tangkaravakoon,1944-03-26,76.0,Male,Thailand,Thailand,Bangkok,Manufacturing,['Manufacturing'],,,True,
2020,4,1513,1.4 B,Teoh,David,David Teoh & family,1956-01-01,64.0,Male,Australia,Australia,Sydney,Telecom,['Telecom'],,,True,Decreased
2020,4,1513,1.4 B,Tisch,Jonathan,Jonathan Tisch,1953-12-07,66.0,Male,United States,United States,New York,Diversified,['Diversified'],,,False,Remained Even
2020,4,1513,1.4 B,Tykac,Pavel,Pavel Tykac,1964-05-15,55.0,Male,Czechia,Czechia,Prague,Metals & Mining,['Metals & Mining'],,,True,Remained Even
2020,4,1513,1.4 B,Wang,Jianfeng,Wang Jianfeng & family,1970-01-01,50.0,Male,China,China,Ningbo,Automotive,['Automotive'],,,True,Increased
2020,4,1513,1.4 B,Wang,Jilei,Wang Jilei,1965-01-01,55.0,Male,China,China,Shanghai,Logistics,['Logistics'],,,True,
2020,4,1513,1.4 B,Wang,Ren-sheng,Wang Ren-sheng,1931-12-01,88.0,Male,Taiwan,China,Zhengzhou,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,1513,1.4 B,Wanstrath,Chris,Chris Wanstrath,1985-03-18,35.0,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Remained Even
2020,4,1513,1.4 B,Winn,Stephen,Stephen Winn,1946-09-12,73.0,Male,United States,United States,Dallas,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1513,1.4 B,Wynn,Elaine,Elaine Wynn,1942-04-28,77.0,Female,United States,United States,Las Vegas,Gambling & Casinos,['Gambling & Casinos'],"Wynn Las Vegas, LLC",Board Member,True,Decreased
2020,4,1513,1.4 B,Xie,Swift,Swift Xie,1980-01-01,40.0,Male,China,China,Shenzhen,Technology,['Technology'],DJI Technology Co.,Entrepreneur,True,Decreased
2020,4,1513,1.4 B,Yan,Jane,Jane Yan & family,1969-07-19,50.0,Female,China,China,Beijing,Technology,['Technology'],,,True,Returned to List
2020,4,1513,1.4 B,Yang,Erzhu,Yang Erzhu,1951-01-01,69.0,Male,China,China,Foshan,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1513,1.4 B,Yuan,Fugen,Yuan Fugen & family,1950-11-15,69.0,Male,China,China,Suzhou,Manufacturing,['Manufacturing'],,,True,Returned to List
2020,4,1513,1.4 B,Zalik,David,David Zalik,1974-02-02,46.0,Male,United States,United States,Atlanta,Technology,['Technology'],GreenSky,CEO,True,Decreased
2020,4,1513,1.4 B,Zekelman,Clayton,Clayton Zekelman,1969-01-01,51.0,Male,Canada,Canada,Windsor,Manufacturing,['Manufacturing'],,,False,
2020,4,1513,1.4 B,Zhang,Yuanlin,Zhang Yuanlin,1976-01-01,44.0,Male,China,China,Nanchang,Real Estate,['Real Estate'],,,True,
2020,4,1613,1.3 B,Aarnio-Wihuri,Antti,Antti Aarnio-Wihuri,1940-02-24,80.0,Male,Finland,Finland,Helsinki,Diversified,['Diversified'],,,False,Decreased
2020,4,1613,1.3 B,Agarwal,Rajendra,Rajendra Agarwal,1959-02-25,61.0,Male,India,India,Mumbai,Healthcare,['Healthcare'],,,True,
2020,4,1613,1.3 B,Alghanim,Kutayba,Kutayba Alghanim,1945-10-12,74.0,Male,Kuwait,Kuwait,Kuwait City,Diversified,['Diversified'],,,False,Decreased
2020,4,1613,1.3 B,Angelini Rossi,Roberto,Roberto Angelini Rossi,1948-07-30,71.0,Male,Chile,Chile,Santiago,Diversified,['Diversified'],,,False,Decreased
2020,4,1613,1.3 B,Anttonen,Mika,Mika Anttonen,1966-12-18,53.0,Male,Finland,Finland,Helsinki,Energy,['Energy'],,,True,Decreased
2020,4,1613,1.3 B,Ardila Lülle,Carlos,Carlos Ardila Lülle,1930-06-04,89.0,Male,Colombia,Colombia,Bogota,Food & Beverage,['Food & Beverage'],,,True,Decreased
2020,4,1613,1.3 B,Bamberger,Lesley,Lesley Bamberger,1965-06-03,54.0,Male,Netherlands,Netherlands,Amsterdam,Real Estate,['Real Estate'],,,False,Decreased
2020,4,1613,1.3 B,Baturina,Elena,Elena Baturina,1963-03-08,57.0,Female,Russia,United Kingdom,London,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2020,4,1613,1.3 B,Bawri,Banwarilal,Banwari Lal Bawri,1953-04-02,67.0,Male,India,India,Mumbai,Healthcare,['Healthcare'],,,True,
2020,4,1613,1.3 B,Bawri,Girdharilal,Girdhari Lal Bawri,1947-08-03,72.0,Male,India,India,Mumbai,Healthcare,['Healthcare'],,,True,
2020,4,1613,1.3 B,Beier,Wilhelm,Wilhelm Beier & family,1956-04-21,63.0,Male,Germany,Germany,,Healthcare,['Healthcare'],,,True,Increased
2020,4,1613,1.3 B,Bogdanov,Vladimir,Vladimir Bogdanov,1951-05-28,68.0,Male,Russia,Russia,Surgut,Energy,['Energy'],,,True,Decreased
2020,4,1613,1.3 B,Brescia Cafferata,Ana Maria,Ana Maria Brescia Cafferata,1924-04-19,95.0,Female,Peru,Peru,Lima,Diversified,['Diversified'],,,False,Decreased
2020,4,1613,1.3 B,Bulgari,Paolo,Paolo Bulgari,1937-09-08,82.0,Male,Italy,Italy,Rome,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2020,4,1613,1.3 B,Burman,Amit,Amit Burman,1969-07-01,50.0,Male,India,India,Delhi,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,1613,1.3 B,Chao,Teng-hsiung,Chao Teng-hsiung,1944-10-04,75.0,Male,Taiwan,Taiwan,Taipei,Real Estate,['Real Estate'],,,True,Decreased
2020,4,1613,1.3 B,Cheng,Lili,Cheng Lili,1965-01-01,55.0,Male,China,China,Changzhou,Food & Beverage,['Food & Beverage'],,,True,
2020,4,1613,1.3 B,Chin,Jong Hwa,Chin Jong Hwa,1958-06-01,61.0,Male,Taiwan,Taiwan,Taoyuan,Automotive,['Automotive'],,Entrepreneur,True,Decreased
2020,4,1613,1.3 B,Chiu,Daniel,Daniel Chiu,1960-11-30,59.0,Male,Hong Kong,Hong Kong,Hong Kong,Energy,['Energy'],,,True,Decreased
2020,4,1613,1.3 B,Ciner,Turgay,Turgay Ciner,1956-03-01,64.0,Male,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,True,Decreased
2020,4,1613,1.3 B,Cockwell,Jack,Jack Cockwell,1941-01-12,79.0,Male,Canada,Canada,Toronto,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,1613,1.3 B,Crane,Jim,Jim Crane,1954-01-17,66.0,Male,United States,United States,Houston,Sports,['Sports'],,,True,
2020,4,1613,1.3 B,Cucinelli,Brunello,Brunello Cucinelli & family,1953-09-03,66.0,Male,Italy,Italy,Solomeo,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
